,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,labels
1217,0.505,0.397,5,-9.349,1,0.324,0.716,0.0,0.0853,0.558,95.063,audio_features,3eze1OsZ1rqeXkKStNfTmi,spotify:track:3eze1OsZ1rqeXkKStNfTmi,https://api.spotify.com/v1/tracks/3eze1OsZ1rqeXkKStNfTmi,https://api.spotify.com/v1/audio-analysis/3eze1OsZ1rqeXkKStNfTmi,219683,1,4
1218,0.853,0.353,9,-12.146,0,0.043,0.416,0.00614,0.0987,0.141,103.989,audio_features,1MsyEbEQca1sfC9JnkKnOm,spotify:track:1MsyEbEQca1sfC9JnkKnOm,https://api.spotify.com/v1/tracks/1MsyEbEQca1sfC9JnkKnOm,https://api.spotify.com/v1/audio-analysis/1MsyEbEQca1sfC9JnkKnOm,188717,4,4
1219,0.315,0.491,6,-5.664,0,0.0346,0.121,3.04e-05,0.142,0.181,120.094,audio_features,6vITFXjXN3i1VwWI1iv3fc,spotify:track:6vITFXjXN3i1VwWI1iv3fc,https://api.spotify.com/v1/tracks/6vITFXjXN3i1VwWI1iv3fc,https://api.spotify.com/v1/audio-analysis/6vITFXjXN3i1VwWI1iv3fc,246147,4,9
1220,0.533,0.765,10,-8.498,0,0.0411,0.572,0.51,0.127,0.258,130.386,audio_features,5udmJRGzMoqSPWoav0W8JB,spotify:track:5udmJRGzMoqSPWoav0W8JB,https://api.spotify.com/v1/tracks/5udmJRGzMoqSPWoav0W8JB,https://api.spotify.com/v1/audio-analysis/5udmJRGzMoqSPWoav0W8JB,282583,4,10
1221,0.521,0.526,4,-9.691,0,0.164,0.363,0.635,0.151,0.237,134.897,audio_features,5pPhnI47lHCIHgPwUqWHjQ,spotify:track:5pPhnI47lHCIHgPwUqWHjQ,https://api.spotify.com/v1/tracks/5pPhnI47lHCIHgPwUqWHjQ,https://api.spotify.com/v1/audio-analysis/5pPhnI47lHCIHgPwUqWHjQ,232889,4,6
1222,0.587,0.461,8,-11.968,1,0.0275,0.476,0.897,0.103,0.223,98.998,audio_features,00DHieiDnak3hkU6Qa4yJQ,spotify:track:00DHieiDnak3hkU6Qa4yJQ,https://api.spotify.com/v1/tracks/00DHieiDnak3hkU6Qa4yJQ,https://api.spotify.com/v1/audio-analysis/00DHieiDnak3hkU6Qa4yJQ,234688,4,6
1223,0.619,0.462,9,-8.281,0,0.029,0.0347,2.95e-05,0.147,0.218,95.983,audio_features,1FIyxJbxTiFLl8s5wi23Zt,spotify:track:1FIyxJbxTiFLl8s5wi23Zt,https://api.spotify.com/v1/tracks/1FIyxJbxTiFLl8s5wi23Zt,https://api.spotify.com/v1/audio-analysis/1FIyxJbxTiFLl8s5wi23Zt,175000,4,7
1224,0.806,0.868,11,-5.596,1,0.067,0.0406,0.508,0.0484,0.961,123.017,audio_features,0Ribjej0TnS6yS3uN3uiFf,spotify:track:0Ribjej0TnS6yS3uN3uiFf,https://api.spotify.com/v1/tracks/0Ribjej0TnS6yS3uN3uiFf,https://api.spotify.com/v1/audio-analysis/0Ribjej0TnS6yS3uN3uiFf,147561,4,0
1225,0.732,0.399,0,-7.65,1,0.0696,0.0351,2.28e-06,0.126,0.237,139.942,audio_features,5SUgi16ky5XRNZwWjsjkLl,spotify:track:5SUgi16ky5XRNZwWjsjkLl,https://api.spotify.com/v1/tracks/5SUgi16ky5XRNZwWjsjkLl,https://api.spotify.com/v1/audio-analysis/5SUgi16ky5XRNZwWjsjkLl,210493,4,7
1226,0.746,0.616,9,-8.744,0,0.0357,0.177,0.122,0.109,0.464,105.026,audio_features,6Jy17AAesUNB2wZfcBvp8i,spotify:track:6Jy17AAesUNB2wZfcBvp8i,https://api.spotify.com/v1/tracks/6Jy17AAesUNB2wZfcBvp8i,https://api.spotify.com/v1/audio-analysis/6Jy17AAesUNB2wZfcBvp8i,224286,4,7
1227,0.697,0.676,7,-4.638,0,0.0524,0.242,0.00096,0.0939,0.231,125.072,audio_features,3IfOVKnWuWrmOxCUrE4fU3,spotify:track:3IfOVKnWuWrmOxCUrE4fU3,https://api.spotify.com/v1/tracks/3IfOVKnWuWrmOxCUrE4fU3,https://api.spotify.com/v1/audio-analysis/3IfOVKnWuWrmOxCUrE4fU3,185057,4,7
1228,0.395,0.426,8,-9.266,0,0.107,0.551,0.0001,0.082,0.406,114.988,audio_features,0ILxg725sebcR1w1IjI85I,spotify:track:0ILxg725sebcR1w1IjI85I,https://api.spotify.com/v1/tracks/0ILxg725sebcR1w1IjI85I,https://api.spotify.com/v1/audio-analysis/0ILxg725sebcR1w1IjI85I,269851,4,5
1229,0.578,0.633,8,-10.117,0,0.279,0.331,0.0,0.635,0.658,101.534,audio_features,4X14Wjext8BlNW9lbtU7dL,spotify:track:4X14Wjext8BlNW9lbtU7dL,https://api.spotify.com/v1/tracks/4X14Wjext8BlNW9lbtU7dL,https://api.spotify.com/v1/audio-analysis/4X14Wjext8BlNW9lbtU7dL,237672,4,2
1230,0.832,0.642,7,-3.251,1,0.341,0.279,0.0,0.154,0.249,143.069,audio_features,4vQ1cfP4fcOS1xC5IIFB8G,spotify:track:4vQ1cfP4fcOS1xC5IIFB8G,https://api.spotify.com/v1/tracks/4vQ1cfP4fcOS1xC5IIFB8G,https://api.spotify.com/v1/audio-analysis/4vQ1cfP4fcOS1xC5IIFB8G,174545,4,7
1231,0.631,0.537,1,-6.896,1,0.0242,0.448,2.22e-06,0.0819,0.379,96.969,audio_features,7jdBp6gDHrCK0YVKuqrU8d,spotify:track:7jdBp6gDHrCK0YVKuqrU8d,https://api.spotify.com/v1/tracks/7jdBp6gDHrCK0YVKuqrU8d,https://api.spotify.com/v1/audio-analysis/7jdBp6gDHrCK0YVKuqrU8d,200947,4,4
1232,0.589,0.72,0,-6.706,1,0.0273,0.161,0.00013,0.0995,0.353,128.014,audio_features,7GWaGnbGZEg1Pquhr07cVz,spotify:track:7GWaGnbGZEg1Pquhr07cVz,https://api.spotify.com/v1/tracks/7GWaGnbGZEg1Pquhr07cVz,https://api.spotify.com/v1/audio-analysis/7GWaGnbGZEg1Pquhr07cVz,187915,4,9
1233,0.731,0.902,11,-5.151,1,0.0579,0.0278,0.0,0.0695,0.947,147.006,audio_features,3qzMiudRTIdjoK6VV7AniN,spotify:track:3qzMiudRTIdjoK6VV7AniN,https://api.spotify.com/v1/tracks/3qzMiudRTIdjoK6VV7AniN,https://api.spotify.com/v1/audio-analysis/3qzMiudRTIdjoK6VV7AniN,173193,4,0
1234,0.571,0.658,9,-7.061,0,0.0559,0.127,0.000223,0.76,0.505,90.074,audio_features,6FhQ6UH6m0mlXRLFiyehFR,spotify:track:6FhQ6UH6m0mlXRLFiyehFR,https://api.spotify.com/v1/tracks/6FhQ6UH6m0mlXRLFiyehFR,https://api.spotify.com/v1/audio-analysis/6FhQ6UH6m0mlXRLFiyehFR,229667,4,2
1235,0.308,0.531,11,-9.088,0,0.059,0.562,0.000203,0.111,0.216,89.893,audio_features,2f5l2vw6KZXb6cbE0nl0pb,spotify:track:2f5l2vw6KZXb6cbE0nl0pb,https://api.spotify.com/v1/tracks/2f5l2vw6KZXb6cbE0nl0pb,https://api.spotify.com/v1/audio-analysis/2f5l2vw6KZXb6cbE0nl0pb,255147,3,9
1236,0.754,0.516,7,-6.415,1,0.158,0.706,0.00236,0.0981,0.53,113.077,audio_features,4nPg1JG5d7WrgGGOmJHrbP,spotify:track:4nPg1JG5d7WrgGGOmJHrbP,https://api.spotify.com/v1/tracks/4nPg1JG5d7WrgGGOmJHrbP,https://api.spotify.com/v1/audio-analysis/4nPg1JG5d7WrgGGOmJHrbP,279440,4,4
1237,0.634,0.418,9,-12.963,0,0.143,0.493,0.00492,0.154,0.373,84.887,audio_features,6jF47Xeq6VHmYwHy3BArru,spotify:track:6jF47Xeq6VHmYwHy3BArru,https://api.spotify.com/v1/tracks/6jF47Xeq6VHmYwHy3BArru,https://api.spotify.com/v1/audio-analysis/6jF47Xeq6VHmYwHy3BArru,196235,4,4
1238,0.456,0.777,3,-5.97,1,0.055,0.197,0.0,0.112,0.285,102.968,audio_features,5Q17mAldONliLKiSKpikRv,spotify:track:5Q17mAldONliLKiSKpikRv,https://api.spotify.com/v1/tracks/5Q17mAldONliLKiSKpikRv,https://api.spotify.com/v1/audio-analysis/5Q17mAldONliLKiSKpikRv,195496,4,9
1239,0.585,0.491,9,-10.083,0,0.222,0.169,0.000317,0.5,0.343,90.196,audio_features,5mLcaGVV89H58FWJ677E6K,spotify:track:5mLcaGVV89H58FWJ677E6K,https://api.spotify.com/v1/tracks/5mLcaGVV89H58FWJ677E6K,https://api.spotify.com/v1/audio-analysis/5mLcaGVV89H58FWJ677E6K,242560,4,2
1240,0.583,0.609,0,-8.561,1,0.0504,0.0254,0.5,0.241,0.189,136.035,audio_features,5DuacSyULR3rNptMu6i7VR,spotify:track:5DuacSyULR3rNptMu6i7VR,https://api.spotify.com/v1/tracks/5DuacSyULR3rNptMu6i7VR,https://api.spotify.com/v1/audio-analysis/5DuacSyULR3rNptMu6i7VR,220760,4,10
1241,0.546,0.421,5,-5.669,0,0.087,0.659,3.1e-06,0.065,0.443,115.65,audio_features,44tDqFYrK86OVaxzLhUbVv,spotify:track:44tDqFYrK86OVaxzLhUbVv,https://api.spotify.com/v1/tracks/44tDqFYrK86OVaxzLhUbVv,https://api.spotify.com/v1/audio-analysis/44tDqFYrK86OVaxzLhUbVv,241627,4,4
1242,0.542,0.585,3,-9.3,1,0.0474,0.0141,0.213,0.0929,0.337,170.046,audio_features,06JRkix5RRMRIWffxZqlGt,spotify:track:06JRkix5RRMRIWffxZqlGt,https://api.spotify.com/v1/tracks/06JRkix5RRMRIWffxZqlGt,https://api.spotify.com/v1/audio-analysis/06JRkix5RRMRIWffxZqlGt,160941,4,8
1243,0.555,0.585,2,-6.672,1,0.0272,0.0149,0.86,0.0707,0.0803,130.004,audio_features,0vtX8UMG38p7IXpP4lZJ2z,spotify:track:0vtX8UMG38p7IXpP4lZJ2z,https://api.spotify.com/v1/tracks/0vtX8UMG38p7IXpP4lZJ2z,https://api.spotify.com/v1/audio-analysis/0vtX8UMG38p7IXpP4lZJ2z,195692,4,10
1244,0.583,0.694,6,-10.049,1,0.0637,0.0568,0.751,0.0846,0.13,120.147,audio_features,310xF17abXDaKlq0gwv50l,spotify:track:310xF17abXDaKlq0gwv50l,https://api.spotify.com/v1/tracks/310xF17abXDaKlq0gwv50l,https://api.spotify.com/v1/audio-analysis/310xF17abXDaKlq0gwv50l,136000,4,10
1245,0.596,0.539,2,-9.318,1,0.0472,0.0419,0.0317,0.0783,0.117,89.966,audio_features,01YmDEvbiVb5q5eCGNlB6U,spotify:track:01YmDEvbiVb5q5eCGNlB6U,https://api.spotify.com/v1/tracks/01YmDEvbiVb5q5eCGNlB6U,https://api.spotify.com/v1/audio-analysis/01YmDEvbiVb5q5eCGNlB6U,277333,4,9
1246,0.335,0.33,0,-8.302,1,0.031,0.472,0.41,0.164,0.04,75.07,audio_features,3i2Q3cFdFzJ39nV9sAt3Pc,spotify:track:3i2Q3cFdFzJ39nV9sAt3Pc,https://api.spotify.com/v1/tracks/3i2Q3cFdFzJ39nV9sAt3Pc,https://api.spotify.com/v1/audio-analysis/3i2Q3cFdFzJ39nV9sAt3Pc,208000,4,1
1247,0.404,0.587,9,-11.172,0,0.156,0.165,0.00267,0.231,0.103,120.047,audio_features,1TSxLktSlIdEsjTGWB4Fub,spotify:track:1TSxLktSlIdEsjTGWB4Fub,https://api.spotify.com/v1/tracks/1TSxLktSlIdEsjTGWB4Fub,https://api.spotify.com/v1/audio-analysis/1TSxLktSlIdEsjTGWB4Fub,268000,4,9
1248,0.599,0.553,5,-8.176,1,0.0325,0.448,0.905,0.137,0.191,120.025,audio_features,2gpVdtEWFwUyl6uLLmvBzW,spotify:track:2gpVdtEWFwUyl6uLLmvBzW,https://api.spotify.com/v1/tracks/2gpVdtEWFwUyl6uLLmvBzW,https://api.spotify.com/v1/audio-analysis/2gpVdtEWFwUyl6uLLmvBzW,248000,4,6
1249,0.413,0.557,9,-7.622,0,0.0346,0.1,0.105,0.218,0.0498,110.028,audio_features,1Bzt8ya4lki8tDYrMZxb5E,spotify:track:1Bzt8ya4lki8tDYrMZxb5E,https://api.spotify.com/v1/tracks/1Bzt8ya4lki8tDYrMZxb5E,https://api.spotify.com/v1/audio-analysis/1Bzt8ya4lki8tDYrMZxb5E,349091,4,9
1250,0.507,0.52,2,-8.92,1,0.0389,0.00199,0.305,0.086,0.0788,139.918,audio_features,7IBaWJgk81AoQs6K3VOJds,spotify:track:7IBaWJgk81AoQs6K3VOJds,https://api.spotify.com/v1/tracks/7IBaWJgk81AoQs6K3VOJds,https://api.spotify.com/v1/audio-analysis/7IBaWJgk81AoQs6K3VOJds,264000,4,9
1251,0.501,0.648,7,-7.023,0,0.0473,0.00898,0.377,0.393,0.095,99.996,audio_features,6vLkn5w2UtsBdNAd98QQNK,spotify:track:6vLkn5w2UtsBdNAd98QQNK,https://api.spotify.com/v1/tracks/6vLkn5w2UtsBdNAd98QQNK,https://api.spotify.com/v1/audio-analysis/6vLkn5w2UtsBdNAd98QQNK,194400,4,9
1252,0.683,0.481,8,-9.174,0,0.075,0.191,0.736,0.0907,0.47,120.001,audio_features,7jZHUhAmW5oq1cq6s8IxmK,spotify:track:7jZHUhAmW5oq1cq6s8IxmK,https://api.spotify.com/v1/tracks/7jZHUhAmW5oq1cq6s8IxmK,https://api.spotify.com/v1/audio-analysis/7jZHUhAmW5oq1cq6s8IxmK,160000,4,6
1253,0.556,0.602,11,-6.881,1,0.195,0.116,0.0,0.128,0.39,119.893,audio_features,37SoNXIGbgWV0fm37e0hRe,spotify:track:37SoNXIGbgWV0fm37e0hRe,https://api.spotify.com/v1/tracks/37SoNXIGbgWV0fm37e0hRe,https://api.spotify.com/v1/audio-analysis/37SoNXIGbgWV0fm37e0hRe,286750,4,9
1254,0.591,0.418,4,-8.935,0,0.0459,0.601,0.0798,0.0859,0.0414,99.987,audio_features,0IRdGYwoPAnu2VAAXxu1o4,spotify:track:0IRdGYwoPAnu2VAAXxu1o4,https://api.spotify.com/v1/tracks/0IRdGYwoPAnu2VAAXxu1o4,https://api.spotify.com/v1/audio-analysis/0IRdGYwoPAnu2VAAXxu1o4,358794,4,4
1255,0.728,0.486,2,-6.653,0,0.0523,0.266,1.58e-06,0.098,0.558,62.46,audio_features,7lNQ4YZEAZc1nvfSNPzSvU,spotify:track:7lNQ4YZEAZc1nvfSNPzSvU,https://api.spotify.com/v1/tracks/7lNQ4YZEAZc1nvfSNPzSvU,https://api.spotify.com/v1/audio-analysis/7lNQ4YZEAZc1nvfSNPzSvU,214333,4,4
1256,0.654,0.616,5,-4.038,0,0.0406,0.501,0.0,0.105,0.575,134.021,audio_features,4dF34N2GqCY7CufabXEfOZ,spotify:track:4dF34N2GqCY7CufabXEfOZ,https://api.spotify.com/v1/tracks/4dF34N2GqCY7CufabXEfOZ,https://api.spotify.com/v1/audio-analysis/4dF34N2GqCY7CufabXEfOZ,264760,4,0
1257,0.575,0.57,7,-7.516,0,0.157,0.237,0.0,0.548,0.324,117.363,audio_features,6yAcr53v3p3YnPSc7moPPk,spotify:track:6yAcr53v3p3YnPSc7moPPk,https://api.spotify.com/v1/tracks/6yAcr53v3p3YnPSc7moPPk,https://api.spotify.com/v1/audio-analysis/6yAcr53v3p3YnPSc7moPPk,182296,4,2
1258,0.43,0.734,9,-10.043,0,0.102,0.314,0.000286,0.0808,0.0634,133.992,audio_features,5IhtQJt44TmqHvqXrZpYAq,spotify:track:5IhtQJt44TmqHvqXrZpYAq,https://api.spotify.com/v1/tracks/5IhtQJt44TmqHvqXrZpYAq,https://api.spotify.com/v1/audio-analysis/5IhtQJt44TmqHvqXrZpYAq,193427,4,9
1259,0.705,0.453,3,-8.174,1,0.196,0.257,0.0,0.143,0.283,124.942,audio_features,1Uq3IOIy1CUlHUgP6vWpum,spotify:track:1Uq3IOIy1CUlHUgP6vWpum,https://api.spotify.com/v1/tracks/1Uq3IOIy1CUlHUgP6vWpum,https://api.spotify.com/v1/audio-analysis/1Uq3IOIy1CUlHUgP6vWpum,226494,4,7
1260,0.704,0.777,2,-5.729,1,0.195,0.0358,0.0,0.151,0.392,111.921,audio_features,60xaS8mYBKUW4VQQ666N0T,spotify:track:60xaS8mYBKUW4VQQ666N0T,https://api.spotify.com/v1/tracks/60xaS8mYBKUW4VQQ666N0T,https://api.spotify.com/v1/audio-analysis/60xaS8mYBKUW4VQQ666N0T,141542,4,3
1261,0.771,0.647,5,-5.127,0,0.376,0.294,0.0,0.37,0.678,155.914,audio_features,0jx8zY5JQsS4YEQcfkoc5C,spotify:track:0jx8zY5JQsS4YEQcfkoc5C,https://api.spotify.com/v1/tracks/0jx8zY5JQsS4YEQcfkoc5C,https://api.spotify.com/v1/audio-analysis/0jx8zY5JQsS4YEQcfkoc5C,206240,4,0
1262,0.838,0.43,1,-5.868,1,0.281,0.0498,1.59e-05,0.0977,0.126,126.981,audio_features,0WCbhE2evMrIwRM0DlMy9k,spotify:track:0WCbhE2evMrIwRM0DlMy9k,https://api.spotify.com/v1/tracks/0WCbhE2evMrIwRM0DlMy9k,https://api.spotify.com/v1/audio-analysis/0WCbhE2evMrIwRM0DlMy9k,292910,4,7
1263,0.461,0.293,6,-9.52,1,0.0555,0.947,9.95e-06,0.0936,0.531,180.297,audio_features,6m9qPYXmhge2QhBLfFKnVF,spotify:track:6m9qPYXmhge2QhBLfFKnVF,https://api.spotify.com/v1/tracks/6m9qPYXmhge2QhBLfFKnVF,https://api.spotify.com/v1/audio-analysis/6m9qPYXmhge2QhBLfFKnVF,257775,4,5
1264,0.714,0.343,10,-7.641,1,0.38,0.723,5.48e-06,0.102,0.372,72.348,audio_features,2VQc9orzwE6a5qFfy54P6e,spotify:track:2VQc9orzwE6a5qFfy54P6e,https://api.spotify.com/v1/tracks/2VQc9orzwE6a5qFfy54P6e,https://api.spotify.com/v1/audio-analysis/2VQc9orzwE6a5qFfy54P6e,221940,4,4
1265,0.693,0.426,8,-12.476,1,0.302,0.675,1.03e-05,0.115,0.477,144.796,audio_features,2fl0B0OaXjWbjHCQFx2O8W,spotify:track:2fl0B0OaXjWbjHCQFx2O8W,https://api.spotify.com/v1/tracks/2fl0B0OaXjWbjHCQFx2O8W,https://api.spotify.com/v1/audio-analysis/2fl0B0OaXjWbjHCQFx2O8W,290316,4,5
1266,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018,audio_features,0v9Wz8o0BT8DU38R4ddjeH,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/tracks/0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/audio-analysis/0v9Wz8o0BT8DU38R4ddjeH,304607,4,0
1267,0.263,0.223,11,-17.334,0,0.0516,0.926,0.266,0.154,0.11,76.078,audio_features,6dSCIGteGmVCCH39hxuddz,spotify:track:6dSCIGteGmVCCH39hxuddz,https://api.spotify.com/v1/tracks/6dSCIGteGmVCCH39hxuddz,https://api.spotify.com/v1/audio-analysis/6dSCIGteGmVCCH39hxuddz,211407,4,1
1268,0.559,0.841,0,-5.584,1,0.0332,0.000315,0.437,0.0816,0.147,105.009,audio_features,3HWDWyIqWuLsTHECx9DvXF,spotify:track:3HWDWyIqWuLsTHECx9DvXF,https://api.spotify.com/v1/tracks/3HWDWyIqWuLsTHECx9DvXF,https://api.spotify.com/v1/audio-analysis/3HWDWyIqWuLsTHECx9DvXF,229093,4,10
1269,0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,audio_features,2U8g9wVcUu9wsg6i7sFSv8,spotify:track:2U8g9wVcUu9wsg6i7sFSv8,https://api.spotify.com/v1/tracks/2U8g9wVcUu9wsg6i7sFSv8,https://api.spotify.com/v1/audio-analysis/2U8g9wVcUu9wsg6i7sFSv8,240796,4,9
1270,0.607,0.384,5,-11.934,0,0.42,0.654,0.0328,0.119,0.274,36.28,audio_features,2Ag3LUfgpN6ymEMwDOqKdg,spotify:track:2Ag3LUfgpN6ymEMwDOqKdg,https://api.spotify.com/v1/tracks/2Ag3LUfgpN6ymEMwDOqKdg,https://api.spotify.com/v1/audio-analysis/2Ag3LUfgpN6ymEMwDOqKdg,173013,4,4
1271,0.765,0.345,5,-9.44,0,0.53,0.443,2.29e-05,0.218,0.376,174.195,audio_features,6tszR2G4dnEqweqo2Ts2vF,spotify:track:6tszR2G4dnEqweqo2Ts2vF,https://api.spotify.com/v1/tracks/6tszR2G4dnEqweqo2Ts2vF,https://api.spotify.com/v1/audio-analysis/6tszR2G4dnEqweqo2Ts2vF,212493,4,5
1272,0.293,0.29,2,-11.596,1,0.0454,0.696,0.875,0.1,0.0373,128.276,audio_features,0TLAptKgYxe7F0KewWH6X6,spotify:track:0TLAptKgYxe7F0KewWH6X6,https://api.spotify.com/v1/tracks/0TLAptKgYxe7F0KewWH6X6,https://api.spotify.com/v1/audio-analysis/0TLAptKgYxe7F0KewWH6X6,257220,4,1
1273,0.594,0.481,4,-8.525,0,0.0353,0.629,0.0126,0.0939,0.0671,144.941,audio_features,76dv5KLRIAejZNmYqYnFYw,spotify:track:76dv5KLRIAejZNmYqYnFYw,https://api.spotify.com/v1/tracks/76dv5KLRIAejZNmYqYnFYw,https://api.spotify.com/v1/audio-analysis/76dv5KLRIAejZNmYqYnFYw,296276,4,5
1274,0.758,0.549,9,-8.017,0,0.0376,0.0443,0.0732,0.112,0.164,95.992,audio_features,6s1pnyNmHB6LOwdO3OyMfG,spotify:track:6s1pnyNmHB6LOwdO3OyMfG,https://api.spotify.com/v1/tracks/6s1pnyNmHB6LOwdO3OyMfG,https://api.spotify.com/v1/audio-analysis/6s1pnyNmHB6LOwdO3OyMfG,212693,4,7
1275,0.328,0.441,1,-6.901,1,0.0422,0.329,0.0,0.258,0.0886,140.017,audio_features,0h8ojQz5giqSp3Q5EWUrRv,spotify:track:0h8ojQz5giqSp3Q5EWUrRv,https://api.spotify.com/v1/tracks/0h8ojQz5giqSp3Q5EWUrRv,https://api.spotify.com/v1/audio-analysis/0h8ojQz5giqSp3Q5EWUrRv,267232,4,9
1276,0.507,0.824,6,-2.501,1,0.0526,0.0246,0.0451,0.0848,0.0394,84.992,audio_features,1mia2jUSO5ea1Pe7xmsLV0,spotify:track:1mia2jUSO5ea1Pe7xmsLV0,https://api.spotify.com/v1/tracks/1mia2jUSO5ea1Pe7xmsLV0,https://api.spotify.com/v1/audio-analysis/1mia2jUSO5ea1Pe7xmsLV0,248480,4,9
1277,0.578,0.575,1,-7.938,1,0.0408,0.0548,0.00107,0.211,0.258,144.991,audio_features,1J9KJgXKFRqKGIzmJ7GjS3,spotify:track:1J9KJgXKFRqKGIzmJ7GjS3,https://api.spotify.com/v1/tracks/1J9KJgXKFRqKGIzmJ7GjS3,https://api.spotify.com/v1/audio-analysis/1J9KJgXKFRqKGIzmJ7GjS3,254897,4,7
1278,0.733,0.564,8,-9.435,1,0.0724,0.396,1.3e-05,0.0734,0.427,80.023,audio_features,2wiBgJOpUqE7qpJkPddNAV,spotify:track:2wiBgJOpUqE7qpJkPddNAV,https://api.spotify.com/v1/tracks/2wiBgJOpUqE7qpJkPddNAV,https://api.spotify.com/v1/audio-analysis/2wiBgJOpUqE7qpJkPddNAV,293512,4,4
1279,0.827,0.682,6,-7.111,0,0.0435,0.00048,0.0187,0.101,0.933,117.967,audio_features,5mCprFWOqe0jB96v9RhLBo,spotify:track:5mCprFWOqe0jB96v9RhLBo,https://api.spotify.com/v1/tracks/5mCprFWOqe0jB96v9RhLBo,https://api.spotify.com/v1/audio-analysis/5mCprFWOqe0jB96v9RhLBo,234773,4,0
1280,0.576,0.602,0,-6.591,0,0.315,0.249,0.00062,0.144,0.56,141.345,audio_features,6aCxdt2bMItKgGKoznDppY,spotify:track:6aCxdt2bMItKgGKoznDppY,https://api.spotify.com/v1/tracks/6aCxdt2bMItKgGKoznDppY,https://api.spotify.com/v1/audio-analysis/6aCxdt2bMItKgGKoznDppY,235187,4,8
1281,0.528,0.397,8,-8.728,1,0.487,0.637,0.0,0.54,0.352,87.85,audio_features,6CbEf47L2P4wEKY96uu6W8,spotify:track:6CbEf47L2P4wEKY96uu6W8,https://api.spotify.com/v1/tracks/6CbEf47L2P4wEKY96uu6W8,https://api.spotify.com/v1/audio-analysis/6CbEf47L2P4wEKY96uu6W8,320680,3,2
1282,0.706,0.566,7,-4.403,1,0.0783,0.127,0.0,0.606,0.393,113.062,audio_features,7GwMPc1Id4sAotVekDP4b2,spotify:track:7GwMPc1Id4sAotVekDP4b2,https://api.spotify.com/v1/tracks/7GwMPc1Id4sAotVekDP4b2,https://api.spotify.com/v1/audio-analysis/7GwMPc1Id4sAotVekDP4b2,135920,4,2
1283,0.648,0.737,11,-4.267,1,0.371,0.587,0.0,0.79,0.312,144.988,audio_features,6BrppQL1SAkKVWqp6w0nNm,spotify:track:6BrppQL1SAkKVWqp6w0nNm,https://api.spotify.com/v1/tracks/6BrppQL1SAkKVWqp6w0nNm,https://api.spotify.com/v1/audio-analysis/6BrppQL1SAkKVWqp6w0nNm,130293,4,2
1284,0.481,0.741,6,-3.674,1,0.102,0.0567,0.0,0.115,0.403,174.002,audio_features,4BsFUZlt8vQ1wH3vlmBu8c,spotify:track:4BsFUZlt8vQ1wH3vlmBu8c,https://api.spotify.com/v1/tracks/4BsFUZlt8vQ1wH3vlmBu8c,https://api.spotify.com/v1/audio-analysis/4BsFUZlt8vQ1wH3vlmBu8c,196040,4,8
1285,0.823,0.573,1,-6.035,1,0.488,0.585,0.0,0.104,0.176,100.162,audio_features,6G16j2Y8y2fMqvxMYFItvW,spotify:track:6G16j2Y8y2fMqvxMYFItvW,https://api.spotify.com/v1/tracks/6G16j2Y8y2fMqvxMYFItvW,https://api.spotify.com/v1/audio-analysis/6G16j2Y8y2fMqvxMYFItvW,147240,4,7
1286,0.542,0.631,2,-6.232,1,0.19,0.00568,0.0,0.304,0.37,101.948,audio_features,4dmCMIu39DqyalBCENwSxk,spotify:track:4dmCMIu39DqyalBCENwSxk,https://api.spotify.com/v1/tracks/4dmCMIu39DqyalBCENwSxk,https://api.spotify.com/v1/audio-analysis/4dmCMIu39DqyalBCENwSxk,199867,4,9
1287,0.473,0.543,7,-8.32,1,0.0928,0.0411,0.0,0.09,0.506,125.761,audio_features,1r53kDsIVmyTwdjeGRAber,spotify:track:1r53kDsIVmyTwdjeGRAber,https://api.spotify.com/v1/tracks/1r53kDsIVmyTwdjeGRAber,https://api.spotify.com/v1/audio-analysis/1r53kDsIVmyTwdjeGRAber,123387,4,9
1288,0.641,0.38,6,-7.807,1,0.713,0.56,0.0,0.231,0.963,82.075,audio_features,0sM1hCHeHkGEGo4XXktCHg,spotify:track:0sM1hCHeHkGEGo4XXktCHg,https://api.spotify.com/v1/tracks/0sM1hCHeHkGEGo4XXktCHg,https://api.spotify.com/v1/audio-analysis/0sM1hCHeHkGEGo4XXktCHg,44827,4,4
1289,0.59,0.57,10,-4.371,1,0.0378,0.0425,6.07e-06,0.332,0.0424,96.019,audio_features,0T3ruvJQNQeTyK7tWKvdoX,spotify:track:0T3ruvJQNQeTyK7tWKvdoX,https://api.spotify.com/v1/tracks/0T3ruvJQNQeTyK7tWKvdoX,https://api.spotify.com/v1/audio-analysis/0T3ruvJQNQeTyK7tWKvdoX,181573,4,9
